"Region","Type","Category","Month","month_12","month_4","month_3","month_2","new_inactive","new_active","old_active","old","new","old_inactive","active","inactive","total","sv_10","sv_20","sv_30","svo_10","svo_20","svo_30"
"Region4","holding","Kirana Store","April",13,4,2,4,4,14,354,377,18,23,368,27,395,2,2,4,4,3,3
"Region4","holding","Kirana Store","May",13,4,3,3,4,14,396,419,18,23,410,27,437,5,2,3,2,4,3
"Region4","holding","Kirana Store","June",11,4,4,3,4,13,490,512,17,22,503,26,529,5,4,3,2,2,5
"Region4","holding","Kirana Store","July",13,4,4,5,3,12,321,347,15,26,333,29,362,3,4,3,4,3,5
"Region4","holding","Kirana Store","August",12,4,3,4,4,11,418,441,15,23,429,27,456,4,4,4,4,2,4
"Region4","holding","Kirana Store","September",12,4,3,4,5,14,402,425,19,23,416,28,444,2,3,4,2,5,3
"Region4","holding","Kirana Store","October",10,5,5,3,2,12,404,427,14,23,416,25,441,3,5,3,2,2,4
"Region4","holding","Kirana Store","November",10,2,3,2,5,12,466,483,17,17,478,22,500,3,4,3,2,3,5
"Region4","holding","Hotels","January",13,4,3,4,5,10,338,362,15,24,348,29,377,2,5,2,2,4,3
"Region4","holding","Hotels","February",13,3,2,4,4,11,385,407,15,22,396,26,422,5,2,2,4,3,5
"Region4","holding","Hotels","March",11,5,3,3,4,15,305,327,19,22,320,26,346,4,3,2,3,5,4
"Region4","holding","Hotels","April",13,4,3,5,3,14,352,377,17,25,366,28,394,4,5,2,2,4,3
"Region4","holding","Hotels","May",12,2,5,3,4,11,476,498,15,22,487,26,513,4,5,3,4,2,4
"Region4","holding","Hotels","June",11,4,2,5,2,14,327,349,16,22,341,24,365,4,4,4,2,3,4
"Region4","holding","Hotels","July",11,5,4,5,3,11,312,337,14,25,323,28,351,5,2,5,3,4,4
"Region4","holding","Hotels","August",11,4,3,2,3,12,309,329,15,20,321,23,344,4,4,4,3,3,3
"Region4","holding","Hotels","September",12,4,5,4,3,10,337,362,13,25,347,28,375,2,3,4,4,2,4
"Region4","holding","Hotels","October",10,5,5,4,4,15,451,475,19,24,466,28,494,3,2,4,3,3,4
"Region4","holding","Hotels","November",12,5,4,5,3,15,397,423,18,26,412,29,441,4,4,4,4,3,3
"Region4","holding","Restaurants","January",11,2,2,2,5,10,472,489,15,17,482,22,504,5,5,4,3,5,4
"Region4","holding","Restaurants","February",12,4,5,3,2,15,316,340,17,24,331,26,357,2,3,5,4,4,4
"Region4","holding","Restaurants","March",11,4,5,3,3,13,437,460,16,23,450,26,476,5,4,3,2,3,3
"Region4","holding","Restaurants","April",12,2,2,3,3,12,402,421,15,19,414,22,436,4,4,4,5,4,4
"Region4","holding","Restaurants","May",12,4,3,4,3,12,402,425,15,23,414,26,440,3,5,5,5,4,2
"Region4","holding","Restaurants","June",11,4,3,2,3,12,454,474,15,20,466,23,489,3,2,3,3,3,5
"Region4","holding","Restaurants","July",11,4,2,2,4,12,479,498,16,19,491,23,514,4,4,4,3,4,4
"Region4","holding","Restaurants","August",11,3,4,2,3,13,492,512,16,20,505,23,528,5,3,4,4,2,3
"Region4","holding","Restaurants","September",13,2,3,5,5,14,355,378,19,23,369,28,397,3,4,4,4,3,3
"Region4","holding","Restaurants","October",11,4,4,4,5,13,476,499,18,23,489,28,517,2,5,4,4,3,2
"Region4","holding","Restaurants","November",12,2,4,5,4,11,437,460,15,23,448,27,475,5,3,3,5,2,4
"Region4","holding","Airline","January",11,4,4,4,3,12,356,379,15,23,368,26,394,3,3,3,2,4,3
"Region4","holding","Airline","February",12,5,3,5,3,10,372,397,13,25,382,28,410,5,2,4,2,2,2
"Region4","holding","Airline","March",12,3,2,3,4,14,368,388,18,20,382,24,406,2,2,3,3,3,4
"Region4","holding","Airline","April",11,4,2,5,2,13,411,433,15,22,424,24,448,4,2,4,2,4,4
"Region4","holding","Airline","May",11,4,3,4,4,14,374,396,18,22,388,26,414,3,4,4,4,2,2
"Region4","holding","Airline","June",12,4,4,2,3,11,403,425,14,22,414,25,439,3,3,5,4,4,4
"Region4","holding","Airline","July",12,5,3,4,3,10,469,493,13,24,479,27,506,5,4,3,5,2,5
"Region4","holding","Airline","August",11,4,5,3,4,13,479,502,17,23,492,27,519,3,3,4,3,3,4
"Region4","holding","Airline","September",13,4,3,3,3,11,376,399,14,23,387,26,413,4,5,4,3,4,5
"Region4","holding","Airline","October",12,4,5,3,3,12,331,355,15,24,343,27,370,3,4,4,4,3,2
"Region4","holding","Airline","November",13,4,5,5,4,12,335,362,16,27,347,31,378,3,4,4,5,3,2
"Region4","holding","Hardware Store","January",12,2,3,5,5,10,499,521,15,22,509,27,536,3,2,5,5,5,3
"Region4","holding","Hardware Store","February",12,4,4,2,3,12,344,366,15,22,356,25,381,3,4,4,3,4,4
"Region4","holding","Hardware Store","March",11,3,5,2,3,12,309,330,15,21,321,24,345,3,4,4,4,2,2
"Region4","holding","Hardware Store","April",10,4,5,3,3,11,370,392,14,22,381,25,406,3,4,4,4,5,3
"Region4","holding","Hardware Store","May",12,3,4,4,3,12,340,363,15,23,352,26,378,4,4,4,2,4,4
"Region4","holding","Hardware Store","June",13,2,2,3,4,11,401,421,15,20,412,24,436,2,4,4,3,4,5
"Region4","holding","Hardware Store","July",12,4,2,4,3,13,368,390,16,22,381,25,406,2,2,3,4,2,3
"Region4","holding","Hardware Store","August",12,4,4,4,5,12,421,445,17,24,433,29,462,4,2,5,2,3,3
"Region4","holding","Hardware Store","September",12,2,5,4,3,11,357,380,14,23,368,26,394,2,3,3,3,4,2
"Region4","holding","Hardware Store","October",12,4,4,2,3,13,342,364,16,22,355,25,380,4,4,4,5,4,3
"Region4","holding","Hardware Store","November",13,2,5,4,4,12,437,461,16,24,449,28,477,4,4,2,3,3,4
"Region4","holding","Computer Store","January",13,3,4,3,3,11,424,447,14,23,435,26,461,2,5,4,4,5,3
"Region4","holding","Computer Store","February",10,2,2,4,5,12,427,445,17,18,439,23,462,4,5,3,2,5,3
"Region4","holding","Computer Store","March",11,3,5,3,5,11,390,412,16,22,401,27,428,4,4,3,4,3,4
"Region4","holding","Computer Store","April",13,3,4,4,2,15,427,451,17,24,442,26,468,3,2,3,4,5,4
"Region4","holding","Computer Store","May",12,5,3,5,2,13,344,369,15,25,357,27,384,4,4,5,5,5,4
"Region4","holding","Computer Store","June",11,4,3,3,2,14,336,357,16,21,350,23,373,3,4,2,2,3,4
"Region4","holding","Computer Store","July",12,4,2,4,4,14,444,466,18,22,458,26,484,3,3,4,3,4,5
"Region4","holding","Computer Store","August",13,3,5,2,4,12,398,421,16,23,410,27,437,3,4,3,3,2,4
"Region4","holding","Computer Store","September",12,4,4,3,3,11,320,343,14,23,331,26,357,5,2,2,5,4,4
"Region4","holding","Computer Store","October",13,2,4,3,4,14,470,492,18,22,484,26,510,5,4,5,4,4,5
"Region4","holding","Computer Store","November",12,5,3,3,3,14,401,424,17,23,415,26,441,2,3,5,5,3,5
"Region4","holding","Gaming Zone","January",10,3,2,2,3,12,321,338,15,17,333,20,353,4,4,4,3,5,4
"Region4","holding","Gaming Zone","February",13,3,3,4,4,13,437,460,17,23,450,27,477,3,3,5,4,4,4
"Region4","holding","Gaming Zone","March",12,4,3,3,3,12,468,490,15,22,480,25,505,5,2,3,3,4,4
"Region4","holding","Gaming Zone","April",13,3,5,4,4,12,301,326,16,25,313,29,342,3,4,3,3,4,2
"Region4","holding","Gaming Zone","May",11,5,2,3,4,13,413,434,17,21,426,25,451,4,4,5,4,4,3
"Region4","holding","Gaming Zone","June",12,3,3,4,3,11,326,348,14,22,337,25,362,3,3,2,4,5,3
"Region4","holding","Gaming Zone","July",12,2,5,4,4,10,418,441,14,23,428,27,455,4,4,3,3,4,3
"Region4","holding","Gaming Zone","August",11,3,4,3,5,14,392,413,19,21,406,26,432,5,4,3,5,4,4
"Region4","holding","Gaming Zone","September",13,3,4,4,4,12,463,487,16,24,475,28,503,3,5,4,4,2,5
"Region4","holding","Gaming Zone","October",12,3,3,3,5,14,377,398,19,21,391,26,417,3,5,4,2,3,5
"Region4","holding","Gaming Zone","November",13,2,2,4,3,15,375,396,18,21,390,24,414,3,3,3,3,3,4
"Region4","holding","Super MArket","January",12,2,4,3,4,11,379,400,15,21,390,25,415,4,4,4,4,2,3
"Region4","holding","Super MArket","February",13,2,2,5,2,13,440,462,15,22,453,24,477,4,4,4,4,4,4
"Region4","holding","Super MArket","March",11,2,2,5,3,12,460,480,15,20,472,23,495,3,3,4,2,4,4
"Region4","holding","Super MArket","April",13,4,2,4,3,14,346,369,17,23,360,26,386,4,3,2,5,2,5
"Region4","holding","Super MArket","May",12,2,4,3,2,11,345,366,13,21,356,23,379,4,4,4,3,4,4
"Region4","holding","Super MArket","June",12,3,5,4,4,14,334,358,18,24,348,28,376,3,4,2,2,4,3
"Region4","holding","Super MArket","July",11,5,4,4,3,11,394,418,14,24,405,27,432,4,3,3,2,2,3
"Region4","holding","Super MArket","August",11,2,3,5,4,10,491,512,14,21,501,25,526,4,4,4,4,5,3
"Region4","holding","Super MArket","September",11,2,4,4,4,14,494,515,18,21,508,25,533,3,5,3,3,3,4
"Region4","holding","Super MArket","October",12,2,3,4,3,12,483,504,15,21,495,24,519,2,5,4,5,3,3
"Region4","holding","Super MArket","November",12,4,5,3,4,14,493,517,18,24,507,28,535,5,5,3,3,4,4
"Region4","holding","Fast Food Centre","January",11,2,4,5,4,15,365,387,19,22,380,26,406,5,4,4,4,3,3
"Region4","holding","Fast Food Centre","February",10,3,4,2,3,13,455,474,16,19,468,22,490,4,3,5,2,2,2
"Region4","holding","Fast Food Centre","March",12,3,3,4,4,15,360,382,19,22,375,26,401,4,4,2,3,3,4
"Region4","holding","Fast Food Centre","April",12,2,4,4,2,12,353,375,14,22,365,24,389,4,4,5,4,3,2
"Region4","holding","Fast Food Centre","May",11,2,5,3,3,10,403,424,13,21,413,24,437,4,3,3,2,3,2
"Region4","holding","Fast Food Centre","June",13,5,3,5,4,13,383,409,17,26,396,30,426,4,4,5,2,3,3
"Region4","holding","Fast Food Centre","July",12,4,4,5,5,10,366,391,15,25,376,30,406,3,3,4,5,4,4
"Region4","holding","Fast Food Centre","August",11,4,2,5,4,10,440,462,14,22,450,26,476,4,5,3,5,4,3
"Region4","holding","Fast Food Centre","September",11,3,3,5,3,15,353,375,18,22,368,25,393,4,3,4,4,5,2
"Region4","holding","Fast Food Centre","October",11,2,3,3,3,11,487,506,14,19,498,22,520,2,4,4,4,4,2
"Region4","holding","Fast Food Centre","November",12,2,5,4,5,15,338,361,20,23,353,28,381,3,3,4,5,4,2
"Region5","retail","Retail Store","January",11,5,3,3,5,14,459,481,19,22,473,27,500,3,3,3,2,3,3
"Region5","retail","Retail Store","February",12,5,3,2,3,12,464,486,15,22,476,25,501,3,3,4,4,4,5
"Region5","retail","Retail Store","March",12,4,4,3,4,14,404,427,18,23,418,27,445,4,4,4,3,2,5
"Region5","retail","Retail Store","April",10,3,3,4,3,14,436,456,17,20,450,23,473,4,2,3,3,3,5
"Region5","retail","Retail Store","May",10,4,5,4,3,15,372,395,18,23,387,26,413,4,4,2,3,2,3
"Region5","retail","Retail Store","June",11,2,5,3,3,13,406,427,16,21,419,24,443,5,5,5,3,5,4
"Region5","retail","Retail Store","July",13,3,4,3,3,10,497,520,13,23,507,26,533,3,4,3,5,5,4
"Region5","retail","Retail Store","August",10,5,3,4,3,12,305,327,15,22,317,25,342,4,5,4,4,3,3
"Region5","retail","Retail Store","September",11,5,3,3,4,12,453,475,16,22,465,26,491,3,2,2,2,2,3
"Region5","retail","Retail Store","October",10,4,5,3,3,15,341,363,18,22,356,25,381,3,5,4,3,4,3
"Region5","retail","Retail Store","November",10,4,2,4,4,11,471,491,15,20,482,24,506,4,4,3,4,4,4
"Region5","retail","Kirana Store","January",12,5,5,3,4,13,402,427,17,25,415,29,444,2,5,5,2,5,2
"Region5","retail","Kirana Store","February",10,4,4,4,3,13,451,473,16,22,464,25,489,4,3,3,4,2,4
"Region5","retail","Kirana Store","March",12,4,3,5,2,13,307,331,15,24,320,26,346,3,3,3,4,2,3
"Region5","retail","Kirana Store","April",12,4,4,5,4,14,474,499,18,25,488,29,517,4,3,3,3,5,3
"Region5","retail","Kirana Store","May",13,3,3,4,2,12,490,513,14,23,502,25,527,3,4,2,4,4,2
"Region5","retail","Kirana Store","June",13,3,4,4,3,15,343,367,18,24,358,27,385,4,3,3,4,2,3
"Region5","retail","Kirana Store","July",11,4,3,4,3,13,466,488,16,22,479,25,504,3,3,4,2,3,5
"Region5","retail","Kirana Store","August",11,3,2,5,3,12,482,503,15,21,494,24,518,2,4,5,5,4,3
"Region5","retail","Kirana Store","September",13,2,2,5,4,14,433,455,18,22,447,26,473,3,3,3,2,4,5
"Region5","retail","Kirana Store","October",13,3,2,4,2,10,345,367,12,22,355,24,379,4,3,3,4,4,3
"Region5","retail","Kirana Store","November",12,5,4,4,4,14,337,362,18,25,351,29,380,3,4,2,4,2,5
"Region5","retail","Hotels","January",12,5,4,5,3,15,384,410,18,26,399,29,428,4,5,2,4,3,5
"Region5","retail","Hotels","February",11,5,4,4,3,14,313,337,17,24,327,27,354,2,4,5,3,5,4
"Region5","retail","Hotels","March",12,3,2,5,5,12,364,386,17,22,376,27,403,3,3,4,3,3,4
"Region5","retail","Hotels","April",12,3,2,5,4,14,463,485,18,22,477,26,503,4,5,5,3,2,3
"Region5","retail","Hotels","May",10,3,3,3,5,14,452,471,19,19,466,24,490,2,2,3,3,3,4
"Region5","retail","Hotels","June",11,4,2,3,3,12,302,322,15,20,314,23,337,4,3,5,2,5,4
"Region5","retail","Hotels","July",10,3,5,3,3,12,434,455,15,21,446,24,470,4,5,4,3,4,2
"Region5","retail","Hotels","August",12,3,4,3,2,13,473,495,15,22,486,24,510,3,4,3,5,4,5
"Region5","retail","Hotels","September",10,3,5,5,3,13,331,354,16,23,344,26,370,3,2,3,2,3,5
"Region5","retail","Hotels","October",12,4,3,2,5,12,317,338,17,21,329,26,355,4,3,4,2,5,3
"Region5","retail","Hotels","November",13,3,4,4,4,11,401,425,15,24,412,28,440,5,3,4,4,3,3
"Region5","retail","Restaurants","January",12,5,4,4,3,10,376,401,13,25,386,28,414,4,3,4,3,2,3
"Region5","retail","Restaurants","February",10,3,2,4,4,11,409,428,15,19,420,23,443,4,4,3,4,5,3
"Region5","retail","Restaurants","March",11,5,5,4,4,14,471,496,18,25,485,29,514,2,3,3,4,4,4
"Region5","retail","Restaurants","April",11,3,3,5,4,14,453,475,18,22,467,26,493,5,3,3,3,3,4
"Region5","retail","Restaurants","May",12,5,3,4,4,11,420,444,15,24,431,28,459,3,4,3,3,5,3
"Region5","retail","Restaurants","June",13,4,3,3,2,10,441,464,12,23,451,25,476,5,4,5,4,4,4
"Region5","retail","Restaurants","July",12,4,2,4,3,13,477,499,16,22,490,25,515,3,4,3,5,3,3
"Region5","retail","Restaurants","August",11,2,2,5,4,13,363,383,17,20,376,24,400,3,5,3,5,2,2
"Region5","retail","Restaurants","September",10,3,4,2,4,13,445,464,17,19,458,23,481,4,3,4,5,2,4
"Region5","retail","Restaurants","October",13,5,3,3,3,13,494,518,16,24,507,27,534,4,5,3,2,4,3
"Region5","retail","Restaurants","November",10,3,3,4,2,15,421,441,17,20,436,22,458,2,5,3,4,4,2
"Region5","retail","Airline","January",13,4,3,3,4,13,497,520,17,23,510,27,537,5,4,2,2,4,5
"Region5","retail","Airline","February",12,3,2,4,4,13,303,324,17,21,316,25,341,3,3,4,2,4,2
"Region5","retail","Airline","March",11,4,5,3,3,13,380,403,16,23,393,26,419,5,4,4,3,3,2
"Region5","retail","Airline","April",10,3,4,3,5,12,400,420,17,20,412,25,437,5,3,2,3,2,4
"Region5","retail","Airline","May",12,2,3,3,4,12,351,371,16,20,363,24,387,4,3,3,5,2,4
"Region5","retail","Airline","June",13,3,4,3,2,11,467,490,13,23,478,25,503,2,5,4,5,3,2
"Region5","retail","Airline","July",13,3,2,4,3,14,347,369,17,22,361,25,386,3,4,4,3,3,2
"Region5","retail","Airline","August",12,5,3,5,3,10,339,364,13,25,349,28,377,3,3,4,5,4,3
"Region5","retail","Airline","September",11,3,2,4,3,13,326,346,16,20,339,23,362,3,2,5,5,2,4
"Region5","retail","Airline","October",11,5,4,2,4,13,418,440,17,22,431,26,457,2,2,4,4,3,4
"Region5","retail","Airline","November",11,5,4,2,2,15,360,382,17,22,375,24,399,4,3,2,3,4,4
"Region5","retail","Hardware Store","January",11,2,4,4,2,14,358,379,16,21,372,23,395,4,5,4,4,5,4
"Region5","retail","Hardware Store","February",10,4,4,3,2,15,308,329,17,21,323,23,346,2,2,3,3,3,5
"Region5","retail","Hardware Store","March",13,3,4,5,2,10,367,392,12,25,377,27,404,5,4,4,5,5,4
"Region5","retail","Hardware Store","April",10,2,5,4,5,11,337,358,16,21,348,26,374,5,4,3,2,4,3
"Region5","retail","Hardware Store","May",12,2,4,2,5,15,307,327,20,20,322,25,347,3,4,3,5,2,4
"Region5","retail","Hardware Store","June",12,4,4,3,3,12,329,352,15,23,341,26,367,3,2,3,4,4,3
"Region5","retail","Hardware Store","July",11,3,5,3,4,15,460,482,19,22,475,26,501,3,5,2,3,4,3
"Region5","retail","Hardware Store","August",13,3,4,4,2,13,365,389,15,24,378,26,404,3,5,3,4,4,2
"Region5","retail","Hardware Store","September",10,4,4,5,3,13,488,511,16,23,501,26,527,2,4,4,4,3,4
"Region5","retail","Hardware Store","October",12,3,4,4,3,15,461,484,18,23,476,26,502,2,3,3,3,5,3
"Region5","retail","Hardware Store","November",11,5,3,2,4,10,338,359,14,21,348,25,373,4,5,5,2,2,4
"Region5","retail","Computer Store","January",11,5,3,5,4,15,369,393,19,24,384,28,412,2,4,2,2,2,4
"Region5","retail","Computer Store","February",13,3,3,2,4,11,338,359,15,21,349,25,374,2,3,4,3,2,3
"Region5","retail","Computer Store","March",12,2,2,2,3,10,427,445,13,18,437,21,458,4,4,4,2,4,3
"Region5","retail","Computer Store","April",11,3,4,3,2,10,399,420,12,21,409,23,432,4,4,4,5,3,5
"Region5","retail","Computer Store","May",10,2,3,3,4,10,340,358,14,18,350,22,372,4,3,4,4,4,2
"Region5","retail","Computer Store","June",11,5,3,3,3,11,350,372,14,22,361,25,386,4,4,4,3,4,4
"Region5","retail","Computer Store","July",11,4,3,3,3,14,404,425,17,21,418,24,442,2,2,2,2,5,4
"Region5","retail","Computer Store","August",11,4,3,5,3,14,444,467,17,23,458,26,484,3,3,4,4,2,4
"Region5","retail","Computer Store","September",10,3,3,3,5,14,315,334,19,19,329,24,353,2,2,3,5,4,2
"Region5","retail","Computer Store","October",12,4,4,2,5,11,483,505,16,22,494,27,521,3,3,5,4,3,5
"Region5","retail","Computer Store","November",11,4,3,3,2,14,330,351,16,21,344,23,367,5,4,5,3,3,3
"Region5","retail","Gaming Zone","January",12,5,3,4,3,13,441,465,16,24,454,27,481,4,5,5,5,3,4
"Region5","retail","Gaming Zone","February",11,5,4,5,4,11,343,368,15,25,354,29,383,3,5,2,2,4,5
"Region5","retail","Gaming Zone","March",12,3,3,5,4,10,374,397,14,23,384,27,411,3,4,4,4,3,4
"Region5","retail","Gaming Zone","April",11,5,5,2,4,11,417,440,15,23,428,27,455,3,5,2,2,2,3
"Region5","retail","Gaming Zone","May",11,4,4,5,4,13,486,510,17,24,499,28,527,2,4,4,2,4,4
"Region5","retail","Gaming Zone","June",12,2,5,5,3,14,408,432,17,24,422,27,449,3,4,3,3,3,3
"Region5","retail","Gaming Zone","July",11,2,3,2,3,11,427,445,14,18,438,21,459,2,2,4,3,3,3
"Region5","retail","Gaming Zone","August",13,3,5,5,4,14,338,364,18,26,352,30,382,4,4,3,2,3,4
"Region5","retail","Gaming Zone","September",13,5,2,3,2,14,404,427,16,23,418,25,443,5,3,4,3,4,5
"Region5","retail","Gaming Zone","October",11,5,3,5,2,12,404,428,14,24,416,26,442,4,4,3,3,2,4
"Region5","retail","Gaming Zone","November",13,3,3,4,3,11,423,446,14,23,434,26,460,3,3,3,4,4,2
"Region5","retail","Super MArket","January",11,3,4,3,2,12,366,387,14,21,378,23,401,2,3,5,3,3,5
"Region5","retail","Super MArket","February",13,4,2,3,2,11,328,350,13,22,339,24,363,3,4,5,3,2,3
"Region5","retail","Super MArket","March",11,5,3,2,4,12,318,339,16,21,330,25,355,3,5,3,3,2,3
"Region5","retail","Super MArket","April",10,3,4,5,3,12,351,373,15,22,363,25,388,2,4,3,3,3,4
"Region5","retail","Super MArket","May",11,4,3,2,5,15,478,498,20,20,493,25,518,2,2,3,4,4,3
"Region5","retail","Super MArket","June",10,5,3,3,4,12,466,487,16,21,478,25,503,4,4,4,4,4,2
"Region5","retail","Super MArket","July",13,3,4,3,4,11,378,401,15,23,389,27,416,5,4,4,4,5,3
"Region5","retail","Super MArket","August",11,3,5,5,4,13,409,433,17,24,422,28,450,3,3,3,4,3,2
"Region5","retail","Super MArket","September",11,4,4,4,4,12,416,439,16,23,428,27,455,3,4,2,2,3,3
"Region5","retail","Super MArket","October",11,4,5,4,4,11,355,379,15,24,366,28,394,3,2,2,4,3,4
"Region5","retail","Super MArket","November",11,4,3,5,4,10,302,325,14,23,312,27,339,3,3,3,2,4,5
"Region5","retail","Fast Food Centre","January",12,4,3,2,4,14,475,496,18,21,489,25,514,3,5,3,4,3,4
"Region5","retail","Fast Food Centre","February",10,2,4,4,4,11,347,367,15,20,358,24,382,4,4,4,3,5,5
"Region5","retail","Fast Food Centre","March",12,3,2,3,3,12,360,380,15,20,372,23,395,3,4,5,2,4,5
"Region5","retail","Fast Food Centre","April",11,3,4,2,2,10,380,400,12,20,390,22,412,5,4,4,3,5,2
"Region5","retail","Fast Food Centre","May",12,4,3,3,4,11,365,387,15,22,376,26,402,5,3,2,5,2,2
"Region5","retail","Fast Food Centre","June",11,5,3,2,4,13,454,475,17,21,467,25,492,4,5,3,3,4,3
"Region5","retail","Fast Food Centre","July",11,4,4,2,3,14,331,352,17,21,345,24,369,5,4,2,3,4,3
"Region5","retail","Fast Food Centre","August",12,3,4,4,4,14,462,485,18,23,476,27,503,4,3,5,3,4,3
"Region5","retail","Fast Food Centre","September",12,4,4,3,3,11,493,516,14,23,504,26,530,4,4,5,5,4,4
"Region5","retail","Fast Food Centre","October",12,4,2,3,2,15,433,454,17,21,448,23,471,2,2,3,3,4,4
"Region5","retail","Fast Food Centre","November",12,4,5,4,3,10,462,487,13,25,472,28,500,5,4,4,3,2,3
"Region5","holding","Retail Store","January",10,3,5,2,2,12,425,445,14,20,437,22,459,2,4,4,5,2,4
"Region5","holding","Retail Store","February",11,3,5,3,4,13,363,385,17,22,376,26,402,2,3,4,3,2,2
"Region5","holding","Retail Store","March",11,4,4,4,4,14,455,478,18,23,469,27,496,3,3,3,4,2,5
"Region5","holding","Retail Store","April",13,3,4,5,2,12,428,453,14,25,440,27,467,2,3,3,2,3,4
"Region5","holding","Retail Store","May",11,2,2,4,4,14,395,414,18,19,409,23,432,4,3,5,3,2,5
"Region5","holding","Retail Store","June",13,4,3,4,5,14,373,397,19,24,387,29,416,4,3,4,3,3,4
"Region5","holding","Retail Store","July",13,2,4,5,4,12,411,435,16,24,423,28,451,3,4,3,4,4,4
"Region5","holding","Retail Store","August",11,3,4,3,3,14,494,515,17,21,508,24,532,5,5,3,3,4,5
"Region5","holding","Retail Store","September",13,4,5,2,4,13,403,427,17,24,416,28,444,3,4,4,4,4,2
"Region5","holding","Retail Store","October",11,4,5,5,5,11,363,388,16,25,374,30,404,3,3,3,4,5,4
"Region5","holding","Retail Store","November",11,2,4,3,5,14,423,443,19,20,437,25,462,3,5,5,2,2,4
"Region5","holding","Kirana Store","January",12,2,3,4,2,13,431,452,15,21,444,23,467,4,3,3,4,2,2
"Region5","holding","Kirana Store","February",13,4,3,4,5,15,362,386,20,24,377,29,406,5,2,3,4,3,3
"Region5","holding","Kirana Store","March",11,2,5,3,2,11,405,426,13,21,416,23,439,3,4,2,3,4,4
"Region5","holding","Kirana Store","April",12,3,4,4,3,13,311,334,16,23,324,26,350,5,5,3,2,3,3
"Region5","holding","Kirana Store","May",11,2,2,2,3,12,467,484,15,17,479,20,499,2,2,2,4,2,3
"Region5","holding","Kirana Store","June",11,3,2,3,5,14,489,508,19,19,503,24,527,4,2,3,5,5,3
"Region5","holding","Kirana Store","July",10,2,5,3,5,13,400,420,18,20,413,25,438,3,3,4,2,4,3
