"Region","Type","Category","Merchant_ID","Terminal_ID","Swipe_Amount_M1","Swipe_Amount_M2","Inactivity_Band"
"Region4","retail","Gaming Zone",1048486,50015310,118164.369399427,191689.460993512,"3 Months Old Terminal"
"Region4","retail","Gaming Zone",1072858,50098988,388885.535425739,433613.61607234,"> 12 Months"
"Region4","retail","Gaming Zone",1016183,50039725,268899.104318582,418499.25967399,"New Terminal Inactive"
"Region4","retail","Gaming Zone",1011935,50032162,193867.892456241,215718.063267181,"2 Months old Terminal"
"Region4","retail","Gaming Zone",1098997,50073325,79782.5738168322,28640.3760577086,"2 Months old Terminal"
"Region4","retail","Gaming Zone",1015013,50090168,56756.4836046658,131401.863155421,"2 Months old Terminal"
"Region4","retail","Gaming Zone",1087907,50053028,298456.524807494,23894.7468204424,"New Terminal Inactive"
"Region4","retail","Gaming Zone",1036450,50078753,308042.094234144,493901.087547652,"3 Months Old Terminal"
"Region4","retail","Gaming Zone",1041317,50050157,326719.659612747,289617.20129801,"4 - 12  Months Old Terminal"
"Region4","retail","Gaming Zone",1062710,50046150,495981.655667303,108900.057086023,"3 Months Old Terminal"
"Region4","retail","Gaming Zone",1099714,50051208,375439.777759369,407299.437693087,"> 12 Months"
"Region4","retail","Gaming Zone",1059354,50001757,148664.666934405,421781.439455459,"> 12 Months"
"Region4","retail","Gaming Zone",1076562,50037631,7793.06040867232,148859.380172566,"New Terminal Inactive"
"Region4","retail","Gaming Zone",1038177,50004021,170014.043309027,193114.218791481,"2 Months old Terminal"
"Region4","retail","Gaming Zone",1067572,50031546,216902.706560213,442897.69282029,"2 Months old Terminal"
"Region4","retail","Gaming Zone",1067567,50082637,470876.995765138,211045.689841965,"4 - 12  Months Old Terminal"
"Region4","retail","Gaming Zone",1031787,50092088,145691.137033282,73228.9560157806,"2 Months old Terminal"
"Region4","retail","Gaming Zone",1060343,50078859,7905.98175139166,182309.400490951,"> 12 Months"
"Region4","retail","Gaming Zone",1074287,50012129,138572.714990005,366278.597954893,"3 Months Old Terminal"
"Region4","retail","Super MArket",1081997,50037700,55933.9652534109,61012.4236340635,"> 12 Months"
"Region4","retail","Super MArket",1080993,50073003,191168.662010226,339370.300673181,"New Terminal Inactive"
"Region4","retail","Super MArket",1022829,50069393,310664.069000166,480757.236826234,"> 12 Months"
"Region4","retail","Super MArket",1044219,50005291,128203.962602653,168415.217543952,"> 12 Months"
"Region4","retail","Super MArket",1071085,50045852,436810.312012909,128242.543750908,"4 - 12  Months Old Terminal"
"Region4","retail","Super MArket",1063846,50071123,398888.453336898,38597.091015894,"3 Months Old Terminal"
"Region4","retail","Super MArket",1034750,50005105,145845.914079109,300223.430193728,"2 Months old Terminal"
"Region4","retail","Super MArket",1032782,50026447,237037.127733929,277424.505426083,"2 Months old Terminal"
"Region4","retail","Super MArket",1095394,50003236,17229.6132890042,138979.069102788,"2 Months old Terminal"
"Region4","retail","Super MArket",1045823,50084173,482603.213142371,273753.889588639,"> 12 Months"
"Region4","retail","Super MArket",1010249,50087369,112771.825687494,76459.0437833685,"> 12 Months"
"Region4","retail","Super MArket",1012191,50032696,40077.6674882509,26105.8245466556,"3 Months Old Terminal"
"Region4","retail","Super MArket",1097204,50029392,245985.647892812,288975.315298187,"2 Months old Terminal"
"Region4","retail","Super MArket",1079037,50055523,264280.760122696,205766.900402494,"2 Months old Terminal"
"Region4","retail","Super MArket",1053578,50032367,306445.642631268,315902.063975576,"New Terminal Inactive"
"Region4","retail","Super MArket",1046030,50093137,226343.364495086,84588.6272583157,"> 12 Months"
"Region4","retail","Super MArket",1018711,50070798,357893.445413793,128795.477182139,"New Terminal Inactive"
"Region4","retail","Super MArket",1088824,50080813,188633.246673038,273006.299389061,"2 Months old Terminal"
"Region4","retail","Super MArket",1098990,50005101,325844.375428511,225747.173104202,"3 Months Old Terminal"
"Region4","retail","Super MArket",1036206,50089358,357379.728994798,390947.863795795,"New Terminal Inactive"
"Region4","retail","Super MArket",1083444,50035176,230802.295103204,105153.170781676,"> 12 Months"
"Region4","retail","Super MArket",1059686,50021323,376763.773160521,319793.1047522,"2 Months old Terminal"
"Region4","retail","Super MArket",1096768,50006491,345540.36161839,117071.368744131,"> 12 Months"
"Region4","retail","Fast Food Centre",1068881,50038244,23561.9167513214,493806.671408936,"4 - 12  Months Old Terminal"
"Region4","retail","Fast Food Centre",1054165,50002432,497639.125333168,473282.551940065,"> 12 Months"
"Region4","retail","Fast Food Centre",1066781,50053015,439337.767073652,132650.270124665,"3 Months Old Terminal"
"Region4","retail","Fast Food Centre",1063605,50065654,80571.4238935616,118263.369891793,"New Terminal Inactive"
"Region4","retail","Fast Food Centre",1022852,50054380,113861.290383618,490750.906764064,"3 Months Old Terminal"
"Region4","retail","Fast Food Centre",1078484,50067778,458655.688675586,418524.506424787,"4 - 12  Months Old Terminal"
"Region4","retail","Fast Food Centre",1015877,50040289,58399.5673542377,109716.237163637,"3 Months Old Terminal"
"Region4","retail","Fast Food Centre",1061351,50069629,171897.229181835,232695.033978904,"New Terminal Inactive"
"Region4","retail","Fast Food Centre",1057463,50046795,218481.857571285,148205.197986681,"> 12 Months"
"Region4","retail","Fast Food Centre",1096305,50018040,434966.056984616,124818.079712568,"2 Months old Terminal"
"Region4","retail","Fast Food Centre",1099568,50060242,252163.130105473,11661.1654153094,"4 - 12  Months Old Terminal"
"Region4","retail","Fast Food Centre",1000442,50010844,391772.649849765,367050.601281226,"2 Months old Terminal"
"Region4","retail","Fast Food Centre",1082384,50091705,157044.322116068,84389.2439203337,"2 Months old Terminal"
"Region4","retail","Fast Food Centre",1032652,50001052,49717.2104844358,201269.146682229,"> 12 Months"
"Region4","holding","Retail Store",1053653,50088278,133111.219322076,31406.8973446265,"3 Months Old Terminal"
"Region4","holding","Retail Store",1030401,50085180,134064.302939689,87804.0902700741,"New Terminal Inactive"
"Region4","holding","Retail Store",1075658,50020615,436087.845904287,432363.487120951,"2 Months old Terminal"
"Region4","holding","Retail Store",1006321,50044009,485034.980915021,169671.920021297,"2 Months old Terminal"
"Region4","holding","Retail Store",1065084,50067341,19011.7665661965,485036.352622323,"4 - 12  Months Old Terminal"
"Region4","holding","Retail Store",1023431,50008315,42972.5840038154,66159.9389258772,"New Terminal Inactive"
"Region4","holding","Retail Store",1090944,50019561,297150.107255671,136838.015564717,"4 - 12  Months Old Terminal"
"Region4","holding","Retail Store",1002811,50027324,128522.283632774,340238.841922022,"New Terminal Inactive"
"Region4","holding","Retail Store",1043321,50082661,288407.80224069,431478.831377812,"> 12 Months"
"Region4","holding","Retail Store",1009311,50070301,411915.00341217,401689.618275501,"3 Months Old Terminal"
"Region4","holding","Retail Store",1048426,50025611,4350.88614095002,363461.425675778,"> 12 Months"
"Region4","holding","Retail Store",1001162,50081370,319967.315745307,483695.365477586,"3 Months Old Terminal"
"Region4","holding","Retail Store",1013426,50052601,393873.87423357,247348.450321471,"4 - 12  Months Old Terminal"
"Region4","holding","Retail Store",1079055,50037115,32237.1871224605,224268.615080509,"4 - 12  Months Old Terminal"
"Region4","holding","Retail Store",1031910,50059147,485714.28800188,415364.826793782,"4 - 12  Months Old Terminal"
"Region4","holding","Kirana Store",1094380,50084823,496959.090734599,151766.056989552,"New Terminal Inactive"
"Region4","holding","Kirana Store",1007344,50001554,422851.940130349,21252.9820464551,"4 - 12  Months Old Terminal"
"Region4","holding","Kirana Store",1013154,50052740,8392.10595516488,144165.220161201,"New Terminal Inactive"
"Region4","holding","Kirana Store",1007300,50057142,129503.276066855,18577.1879614331,"3 Months Old Terminal"
"Region4","holding","Kirana Store",1081366,50053043,282156.647056807,443954.36452399,"New Terminal Inactive"
"Region4","holding","Kirana Store",1082927,50079028,411075.605446938,34415.5432535335,"4 - 12  Months Old Terminal"
"Region4","holding","Kirana Store",1006920,50053455,321391.158338869,46924.2256842554,"3 Months Old Terminal"
"Region4","holding","Kirana Store",1041316,50052512,375749.827929074,452572.815848747,"> 12 Months"
"Region4","holding","Kirana Store",1080619,50085242,215906.092354096,200044.398018857,"New Terminal Inactive"
"Region4","holding","Kirana Store",1042346,50063101,439092.707988573,247542.110420763,"New Terminal Inactive"
"Region4","holding","Kirana Store",1038312,50091818,195853.048230987,390373.071802547,"2 Months old Terminal"
"Region4","holding","Kirana Store",1025990,50046098,168190.719950944,147922.988823382,"> 12 Months"
"Region4","holding","Kirana Store",1074574,50037552,208458.229356213,52257.697227411,"3 Months Old Terminal"
"Region4","holding","Kirana Store",1074203,50036918,453924.755244283,382838.527410291,"3 Months Old Terminal"
"Region4","holding","Kirana Store",1075207,50045579,27738.7880494352,193378.387469565,"New Terminal Inactive"
"Region4","holding","Kirana Store",1070946,50085473,219169.654223369,478495.219857199,"4 - 12  Months Old Terminal"
"Region4","holding","Kirana Store",1002804,50047575,136238.237877842,465563.198397402,"> 12 Months"
"Region4","holding","Kirana Store",1074504,50016637,237060.981601244,318164.268868743,"4 - 12  Months Old Terminal"
"Region4","holding","Kirana Store",1090094,50096624,275348.854230251,100151.423286181,"4 - 12  Months Old Terminal"
"Region4","holding","Kirana Store",1055499,50085505,165274.828371359,104812.09241692,"2 Months old Terminal"
"Region4","holding","Hotels",1023534,50070363,147783.918601461,27483.3992701024,"2 Months old Terminal"
"Region4","holding","Hotels",1083749,50093478,339475.701000541,67987.9977637902,"2 Months old Terminal"
"Region4","holding","Hotels",1072527,50023236,272929.610952968,336251.400231617,"3 Months Old Terminal"
"Region4","holding","Hotels",1047509,50065822,39102.0002269652,232978.000161704,"New Terminal Inactive"
"Region4","holding","Hotels",1023065,50005256,161303.1460403,346938.233073801,"4 - 12  Months Old Terminal"
"Region4","holding","Hotels",1069913,50086361,54834.4174555968,189431.639453862,"4 - 12  Months Old Terminal"
"Region4","holding","Hotels",1028367,50013045,282032.197887776,84973.2045051642,"3 Months Old Terminal"
"Region4","holding","Hotels",1066467,50048185,179468.540513888,55864.6383748855,"New Terminal Inactive"
"Region4","holding","Hotels",1068097,50097374,249945.99147886,478681.759205647,"4 - 12  Months Old Terminal"
"Region4","holding","Hotels",1098523,50002752,190548.864270328,104739.061905537,"4 - 12  Months Old Terminal"
"Region4","holding","Hotels",1051305,50037358,405286.956083262,235599.039010005,"> 12 Months"
"Region4","holding","Hotels",1011449,50072917,13027.7112834156,160721.215822967,"New Terminal Inactive"
"Region4","holding","Restaurants",1086102,50079440,454780.831360491,244983.156428905,"New Terminal Inactive"
"Region4","holding","Restaurants",1039076,50075804,404168.7769501,467041.975588771,"2 Months old Terminal"
"Region4","holding","Restaurants",1056276,50004786,37448.7799145281,83049.1297433618,"> 12 Months"
"Region4","holding","Restaurants",1001207,50030785,15085.1452944335,204238.161544083,"New Terminal Inactive"
"Region4","holding","Restaurants",1015513,50090947,423593.048104551,265996.765494114,"New Terminal Inactive"
"Region4","holding","Restaurants",1041391,50064647,469853.18613681,196140.577822691,"2 Months old Terminal"
"Region4","holding","Restaurants",1030844,50008242,82441.4975452237,305864.602044923,"> 12 Months"
"Region4","holding","Restaurants",1014264,50007955,57818.7604001723,189084.452860523,"4 - 12  Months Old Terminal"
"Region4","holding","Restaurants",1033282,50058520,437353.625672637,436903.156601358,"> 12 Months"
"Region4","holding","Restaurants",1082608,50053897,169955.393969547,118402.40667155,"2 Months old Terminal"
"Region4","holding","Restaurants",1088904,50041673,456405.34383175,369612.848458346,"4 - 12  Months Old Terminal"
"Region4","holding","Restaurants",1053448,50091587,415259.764590999,144342.257075012,"2 Months old Terminal"
"Region4","holding","Restaurants",1052798,50083396,41511.9631302077,473985.282890499,"New Terminal Inactive"
"Region4","holding","Restaurants",1017444,50054648,23130.5495200213,251915.25829141,"2 Months old Terminal"
"Region4","holding","Restaurants",1074155,50065393,216720.51851172,163377.076642588,"2 Months old Terminal"
"Region4","holding","Restaurants",1031145,50031039,119984.20308507,179967.912674649,"3 Months Old Terminal"
"Region4","holding","Restaurants",1055010,50098350,318239.998475183,312447.762121214,"3 Months Old Terminal"
"Region4","holding","Restaurants",1046384,50023849,444051.345063373,10619.0858352929,"4 - 12  Months Old Terminal"
"Region4","holding","Restaurants",1037408,50025978,105159.183543874,350404.299742542,"3 Months Old Terminal"
"Region4","holding","Restaurants",1019661,50007971,338708.445651457,419663.920869119,"> 12 Months"
"Region4","holding","Restaurants",1028130,50068797,482130.403201329,266814.530545147,"4 - 12  Months Old Terminal"
"Region4","holding","Restaurants",1011984,50037498,32196.8573771883,78302.7742672712,"New Terminal Inactive"
"Region4","holding","Airline",1033029,50021057,151831.927290652,283512.870983686,"2 Months old Terminal"
"Region4","holding","Airline",1083156,50089263,114907.691061497,144565.617865883,"4 - 12  Months Old Terminal"
"Region4","holding","Airline",1049982,50041026,211147.433864651,461068.696667207,"2 Months old Terminal"
"Region4","holding","Airline",1070336,50094920,419647.865968989,312055.486233672,"2 Months old Terminal"
"Region4","holding","Airline",1096824,50054265,390555.757086258,308474.025700707,"2 Months old Terminal"
"Region4","holding","Airline",1005706,50043692,305252.041119849,479018.013104331,"New Terminal Inactive"
"Region4","holding","Airline",1026315,50080320,426344.063914847,39591.9261914678,"> 12 Months"
"Region4","holding","Airline",1037815,50027418,304738.086208468,83998.1123565231,"New Terminal Inactive"
"Region4","holding","Airline",1054495,50020373,162881.452897098,140408.889049198,"New Terminal Inactive"
"Region4","holding","Airline",1063890,50012605,318949.203666532,299849.486860679,"New Terminal Inactive"
